Time_s,GPS_X,GPS_Y,GPS_Z
21,57.1918904007514,-3.49072153061619,93.0724515735273
21.1,57.235170940756,-4.39160873561254,91.6903808910937
21.2,57.0039495210729,-5.15756627221606,93.0952748290916
21.3,59.822436981426,-8.34820817736587,95.2560474696902
21.4,56.1537255678996,-6.36096496775826,91.968096236675
21.5,56.3158928813533,-6.55751626189577,94.0816031579649
21.6,58.1887732993031,-7.11649483022976,94.5542860144389
21.7,58.1742165047856,-4.69937238342447,95.4375020516064
21.8,57.363159708706,-6.51166589524398,94.9947899214586
21.9,58.0466178333464,-5.00209730111738,97.0267220680833
22,57.8850793884961,-6.86752885804035,97.8786091203687
22.1,61.0680411662727,-9.51264290955203,91.3816512162787
22.2,56.2019268414724,-3.30115287030267,99.4347072420172
22.3,58.1626497406342,-8.17166526348127,98.6785237093969
22.4,58.996664013996,-3.06931873480355,100.597246787317
22.5,58.4198964518509,-3.98475016096647,97.1534706462736
22.6,58.8145811260682,-7.37682484908974,103.923577398376
22.7,59.9611836330779,-8.41294167388468,101.158376953604
22.8,58.9853823996815,-10.2121943038265,101.92272263419
22.9,56.8100938345633,-6.26873116243761,104.742346935755
23,60.1818619148188,-5.99469220324519,101.077428415411
23.1,61.6270806000446,-6.32141555657006,106.453041735109
23.2,59.9644171932361,-6.87434194883721,101.363638451326
23.3,59.1233054310395,-5.77529420580053,104.637862147587
23.4,58.5075889423602,-5.66590479823966,106.349291420345
23.5,62.3485916532113,-7.29301139248397,100.727270122951
23.6,60.2344449915841,-4.35980162931126,106.549325290178
23.7,59.4295479932905,-5.36285974707118,107.009882854095
23.8,62.2120121583926,-2.94047144873736,107.315520347994
23.9,61.3555765377498,-7.2041415368951,111.020153059413
24,65.4397254568775,-3.2099974574509,109.400827640455
24.1,66.3057615282818,-5.40582660171287,108.356277260504
24.2,61.2477376241833,-7.51257999086968,112.766487162542
24.3,64.3756030449849,-6.985953051438,111.990772015428
24.4,63.2708697095392,-6.63376618356503,110.340367751428
24.5,62.145557789071,-7.66704774008045,114.25443178189
24.6,62.3147511479817,-3.91152620490304,115.774524188488
24.7,63.9032115967485,-8.26002570440663,112.943945695411
24.8,62.51575325954,-7.1666250696693,110.063744950603
24.9,65.6231658577803,-5.34151371560543,112.392009538995
25,59.236172212461,-8.12869194508007,116.503587265002
25.1,66.0025375304949,-7.10010955533361,117.863762361351
25.2,62.6215058721702,-10.6622184139046,119.846823412716
25.3,61.4779350321767,-4.8692035050149,117.152097619161
25.4,65.8504471684348,-7.48679360753564,119.482623000486
25.5,64.6962383089175,-6.05978839912654,123.451269549884
25.6,64.5373357743194,-7.57612218880001,121.19817246727
25.7,64.8290956239839,-7.2677583322342,124.786057859442
25.8,63.4145253990824,-7.27334691783388,123.306113592111
25.9,68.8296185404351,-6.02294542078365,126.970591153015
26,63.9083220865563,-6.07566679609774,129.855280437451
26.1,68.2209472816342,-9.72739690404629,127.813128964615
26.2,64.7877459464636,-7.95077146327936,128.22893166604
26.3,66.3415358933444,-5.03732271189453,130.183590311575
26.4,65.277622482735,-6.89869923341499,130.879205586531
26.5,68.9490137153242,-4.27259326527109,130.089053951643
26.6,62.6887292228525,-6.55781954639717,135.15638905671
26.7,69.5892391378275,-8.3848971133666,132.814034630284
26.8,68.1507330013046,-5.04492004068952,131.598477506941
26.9,65.4507909991593,-2.62661611396174,132.058226970902
27,62.7727453910231,-8.20999392300394,136.359810173784
27.1,68.3150363717956,-5.93872427600836,133.054547270827
27.2,68.7792489140283,-5.71021370310613,133.210576542114
27.3,69.2758949832591,-5.71161279677683,135.977014265635
27.4,67.950874775055,-11.1128338389736,134.962504765259
27.5,69.6522603418944,-7.68174871951073,138.264994803718
27.6,71.8610362301868,-9.97956586903709,139.533786928477
27.7,70.0190276203881,-3.5220795761593,144.272453005836
27.8,70.5854368291036,-9.92842511815953,138.909719430658
27.9,68.590555193107,-6.96348039159149,138.769202245905
28,68.5496835925025,-7.49312190071404,143.869391648268
28.1,66.7852209616933,-7.29720459093854,138.861537770885
28.2,67.5008635865845,-6.75869884039967,145.257090758773
28.3,69.4459572459681,-6.79074163416326,144.119094398238
28.4,70.182802724083,-6.39379162519978,145.354092372339
28.5,67.2294119719642,-6.50367707451052,149.479793681548
28.6,73.4673968156837,-8.26961804324902,145.021281657647
28.7,69.834834691815,-2.95801074290639,146.406368751326
28.8,71.5518523875171,-8.86150491065446,149.119140598923
28.9,70.2605849773652,-7.73025410407303,148.73472279542
29,73.216046591752,-7.30336855144812,149.854986508362
29.1,70.2685474984654,-9.6364669917185,149.430566053892
29.2,73.3038695614336,-7.36645175974526,155.790153501267
29.3,72.4111146108966,-9.75878040224428,153.028373557892
29.4,69.2161690996782,-9.21468166310885,150.306664424095
29.5,67.2500159313874,-7.21496258045533,155.128257009324
29.6,71.1374775445228,-8.08057981016611,156.922926209218
29.7,70.9586565278456,-8.20634893206445,154.969601562736
29.8,72.0395340628436,-7.03211666264102,156.304419115719
29.9,73.9322735341392,-7.30187190748325,158.043691180981
30,69.7706038804147,-10.5233778144135,156.130176933853
30.1,70.9427361604685,-7.8279774103544,159.91352011245
30.2,72.312005382371,-8.28907122368824,160.81355037315
30.3,68.1084378766851,-10.5108400117806,156.80196157338
30.4,68.915727676022,-10.3937816973063,161.521346029757
30.5,70.9005340048785,-8.6679771473363,161.736769363131
30.6,69.7196135508782,-8.80323451897905,163.347367707963
30.7,70.4300679022063,-9.8873248928564,162.417907169123
30.8,73.1891767859272,-6.5029738477862,165.516536365201
30.9,71.4051806398177,-9.47780702197021,169.757211095732
31,72.8024406448952,-7.81675533619052,167.582842688938
31.1,72.27420364665,-8.9794031333465,165.491433172222
31.2,74.8350875594795,-9.77481135274074,166.462581794248
31.3,74.3375840345136,-8.53402039075258,169.921678072356
31.4,71.9415804282821,-6.73779682936041,171.054296171348
31.5,71.6007083452641,-6.77776095989031,173.093385931303
31.6,72.8257166903513,-8.18059421009831,172.313965479466
31.7,66.7629746857508,-4.27981479277995,169.13633500371
31.8,67.2646628518341,-9.88318508184836,172.681044809265
31.9,73.0580828329573,-6.99466185779693,173.831132280496
32,73.2418163567059,-4.40172430429196,175.32118957262
32.1,73.0660749102258,-8.48747613272087,177.199867906968
32.2,71.6922954883495,-7.74705081188114,177.700432691375
32.3,69.7936333342286,-10.225255328749,176.039252206149
32.4,70.8555042162995,-8.88559776510783,179.143498612661
32.5,73.4648335079151,-7.91342070589028,178.979885034438
32.6,70.733718549162,-7.72053600098143,179.001093992442
32.7,68.353005550728,-9.39314088039276,180.289316634808
32.8,69.6352497323142,-10.3803615782117,179.516701614095
32.9,69.7659825615541,-9.15056182618532,181.761347512424
33,73.1951641565605,-10.6377009824948,184.754905502251
33.1,70.8249911975454,-7.78652362405999,184.724259296119
33.2,72.2407483131003,-8.85733857758617,182.335883215238
33.3,72.7122523461449,-9.98623051638846,187.651439940213
33.4,70.358709932206,-10.2095860007614,187.441053889358
33.5,68.4707228074234,-8.18153391653258,188.127812573971
33.6,70.3642134758549,-6.61625537347705,188.588261944068
33.7,74.2296364507254,-6.89143809822334,190.966767553502
33.8,69.9080082265949,-8.44254691391463,190.394085563304
33.9,74.2569100912433,-7.93238641209774,191.24478944239
34,69.9061043290508,-9.10501184645618,192.253523129738
34.1,71.66010241252,-8.8262744140251,191.969111518842
34.2,67.5791761422707,-9.05296148818253,191.653192089222
34.3,69.4882597162166,-9.5569306043452,194.450422878848
34.4,71.511749750015,-8.50559784351115,192.636734776369
34.5,70.6202971717689,-10.6150844344136,194.113793906679
34.6,72.7781836290322,-8.4031339365069,196.169794018353
34.7,73.4238266578498,-9.26657584752063,196.150856292701
34.8,72.0260291649041,-7.26661559771859,198.457808846476
34.9,70.3904968377409,-7.07972313637386,200.263683862662
35,67.457980577893,-7.6466766196724,202.977759912951
35.1,67.5822886729365,-7.45884668426373,202.897606070285
35.2,69.5716193383694,-9.47488142937127,201.539697764499
35.3,67.4560072132845,-7.12974118776785,200.060418576393
35.4,67.4688363531214,-9.12412202461115,201.864461133527
35.5,73.9598443590711,-8.47415541124413,202.231392354784
35.6,67.8916966523236,-6.90318153396902,202.982927278009
35.7,68.2309726148237,-9.66980013396529,205.755055834482
35.8,70.460189992428,-12.239244189504,206.322448546702
35.9,69.9826719952735,-12.7775652744105,207.425132175388
36,73.5142814299371,-13.2570357504059,206.537484461363
36.1,68.5005512266893,-10.1224900904635,209.441406936567
36.2,73.1018675143787,-12.0358481648767,206.624056221628
36.3,68.8575749116183,-8.96764740741159,207.614376446319
36.4,71.7460015213716,-10.3604567425665,207.595015745294
36.5,68.663397565502,-9.31000464094353,209.131782386314
36.6,69.1136751351679,-9.87085107820913,207.301337465073
36.7,68.3317574773666,-10.4675283499566,209.383806462349
36.8,68.0630752554085,-9.65435152291298,211.977855900762
36.9,75.4075263862869,-10.2931390735513,214.916798298513
37,68.3054989526517,-4.61986600108363,210.573928358893
37.1,71.6036205502454,-9.30656039072147,216.263623079077
37.2,73.9168317822237,-8.59531552468915,213.766604517333
37.3,66.4850549617324,-10.4378765889981,214.798411536902
37.4,69.7350256776458,-8.082865534394,218.139455552041
37.5,69.6108213600073,-10.7890439626475,217.937168200523
37.6,71.063472629308,-6.30951549886798,214.483848936103
37.7,68.9177580507318,-9.59741933418095,218.537699665716
37.8,67.5478845662338,-7.97414627474221,217.737792754978
37.9,70.6253824559773,-11.4790827780678,221.220319223658
38,70.9532282243346,-9.76270548704597,216.577303072138
38.1,71.7464854286842,-7.22233183411461,222.029923410445
38.2,70.1769163648609,-11.0691432648141,223.740737413363
38.3,68.6906416842212,-9.58270012491497,217.545091596444
38.4,72.5410044691168,-9.90634614227859,221.893939353295
38.5,74.3744899658942,-7.75262522674081,224.901335242492
38.6,70.5118008464262,-10.4132837557488,222.638571516961
38.7,69.7109334045468,-9.34637160997043,224.5600815939
38.8,67.6526423666401,-10.7485862802116,225.928257123055
38.9,69.1814092112875,-9.77129884717694,226.936092831403
39,70.5533085606745,-10.198171281007,224.912169970915
39.1,68.3895858194062,-10.3674879995697,223.915212538554
39.2,67.3511932413626,-7.18129266995066,226.498801494232
39.3,67.8979723896401,-7.12705904146309,228.571375012836
39.4,64.8569879157643,-11.6215512509581,228.810026959065
39.5,66.7348748654492,-12.68443945713,230.794000721286
39.6,71.1341919391804,-11.951363419699,231.163762636898
39.7,68.3190477683182,-11.9958990154534,230.756214217241
39.8,67.44276517258,-7.29220547016675,229.404575404884
39.9,69.5051085657254,-12.0699003911407,233.636074190149
40,68.12397570827,-6.99841358674748,231.476495874077
40.1,69.7628321149329,-9.91707144774266,233.663994804558
40.2,66.6611929313038,-10.8544526843601,232.402643561587
40.3,71.9543117703448,-7.75671498149255,237.148590555883
40.4,71.2059694752404,-13.6147413344018,242.272039290355
40.5,70.5629820772732,-10.9365548229485,233.982658586936
40.6,73.7029535811842,-10.5354984281796,234.022150813905
40.7,68.1032009823378,-7.21047656656557,235.905742890164
40.8,68.5814390519283,-10.3381913479852,233.89782183722
40.9,68.2726393868885,-8.98855605107559,237.601904816087
41,71.7978164796315,-8.57078684584449,238.017479103573
41.1,69.1269858871046,-11.7951141439688,238.253038145215
41.2,71.6423762250711,-12.8082738026398,236.608166812095
41.3,67.6960618339063,-9.85934005162795,236.214105115703
41.4,67.7431666769186,-9.22965750287666,236.101404958136
41.5,69.149742715354,-12.0327950447009,245.858727849748
41.6,69.5374266027792,-10.7608094462176,241.478269667332
41.7,71.6362333082661,-11.6007316849391,240.329996783674
41.8,66.9068872900708,-9.11037665818276,241.71819829656
41.9,61.4848470817932,-13.9590915751836,237.742353385037
42,68.1071569078292,-10.0158200587454,238.826937060771
42.1,67.9562496285636,-11.924111676983,240.760953685019
42.2,68.0937823851097,-13.3325366657088,241.579981338989
42.3,67.1947791350057,-11.2610984036931,243.689973281829
42.4,65.2145198339551,-10.0188391138167,244.051486366325
42.5,63.3651191447953,-11.5322104828758,243.736609910573
42.6,65.4179963033531,-12.2283637714702,244.310178105826
42.7,66.6073793581515,-10.2061188041452,244.221234754229
42.8,64.22490995097,-12.4647500157832,244.97535723297
42.9,62.7134621364835,-11.4020656945494,242.720854161311
43,66.1502370273059,-10.6362797009842,248.327617840259
43.1,62.4172697768161,-9.44148040974743,243.573373704413
43.2,62.8977325303825,-11.9158086166629,241.629245129128
43.3,60.6241928849323,-8.66407158357937,248.437734473794
43.4,60.9767899253174,-11.7909194617209,244.139019803961
43.5,59.9028471993945,-8.96104369499513,244.738100645675
43.6,61.3879201649971,-11.0316096538901,243.014970665136
43.7,57.6329794333544,-7.89019258789575,245.250823129873
43.8,57.8454415581402,-7.00593765372209,242.455444150457
43.9,60.7168492515709,-10.8969192052093,244.663459693294
44,59.3115610564881,-11.9031797948668,244.598817587999
44.1,59.2264543268118,-10.5653338847526,246.771077003035
44.2,59.8165494194032,-9.20780478241032,244.121926689579
44.3,55.4441075016218,-6.50656690817391,245.88516365483
44.4,55.5220642752434,-6.11846837884024,246.077864900783
44.5,55.7284964734052,-7.68110303813196,245.089568750159
44.6,57.6365985725459,-10.4543739606744,246.032932259172
44.7,50.8133208289652,-7.55192740581173,244.452053281184
44.8,56.0189489273487,-9.5913903279615,245.938465353949
44.9,54.6000286828624,-6.67039794011762,244.12587321107
45,50.7162082033261,-12.3437388477846,243.028883081123
45.1,48.9274798804454,-9.44979171071346,246.584181117578
45.2,52.1342424003674,-8.63624652486818,244.402471502378
45.3,52.8570031636649,-9.71850177659751,247.802680005031
45.4,52.1774141792221,-6.88285321604397,241.755332295545
45.5,48.0361978114626,-7.98392850921475,244.147755573828
45.6,47.6811893395586,-9.6403208591589,243.933897576188
45.7,47.221714810332,-6.54847766720579,242.069827055403
45.8,45.2329316338232,-3.4901233877225,242.666573406923
45.9,46.0024608614763,-7.09436092860293,243.845795830211
46,45.7635981437454,-8.99028971716023,247.550119749953
46.1,40.759493852985,-7.226474547106,247.722451982173
46.2,43.5999351357,-10.3514264754826,245.735928376587
46.3,43.3300192426534,-10.1308368034303,245.843744497523
46.4,43.3430744320073,-10.7105110571027,242.360021859055
46.5,37.8411861431038,-9.67029631310462,245.357273880167
46.6,39.6716411855741,-9.40418915937833,244.677709951094
46.7,42.248157683595,-10.164034138675,246.2583730557
46.8,36.2117882482087,-8.48212479676927,242.401629013909
46.9,35.8736624058195,-8.38489037977516,246.734131449938
47,36.6074964735603,-7.02492202380469,242.51682294052
47.1,39.4937606606699,-8.64013170911526,244.691417470002
47.2,34.4114886120091,-7.33089432156258,240.993417263817
47.3,34.0782814291408,-10.8316806455723,241.47477814008
47.4,33.6578116409336,-8.19658443346174,244.906115653256
47.5,33.5225610625943,-10.9996683482336,244.601027616569
47.6,29.1802343694335,-8.53075839492618,240.183412390577
47.7,31.4323911734757,-8.36718416422113,245.031266781969
47.8,27.5831040830448,-6.70920370614788,246.34028098049
47.9,27.8838431723511,-10.5803151011297,247.131862685582
48,25.4649408502856,-8.39951245113552,245.384454641651
48.1,25.4212773216641,-4.28191747676672,241.220981744948
48.2,24.2254751894078,-9.3918674825601,245.489409650588
48.3,26.2414900844283,-10.2527566036004,244.954567983861
48.4,19.5539938215698,-8.80022532689745,237.570171988011
48.5,23.2558110588087,-9.25046699800397,244.373683054498
48.6,22.0950874386057,-8.63762618868268,248.098796665794
48.7,21.5189523086677,-9.15865431608514,244.113290285747
48.8,21.7739365858457,-7.49956923671055,243.428830389011
48.9,16.7687827977719,-3.88565433930804,243.856339690591
49,21.4317575315192,-12.475397998808,241.283184578595
49.1,18.2837477326297,-5.5726339736699,236.405040980403
49.2,20.7238428777909,-6.68185303644865,241.266660027284
